subject,trialCount,RT,acc,partResp,chosenNode,chosenImageFile,chosenCommunityNumber,chosenThreatStatus,option1CommunityNumber,option1ThreatStatus,option2CommunityNumber,option2ThreatStatus,option3CommunityNumber,option3ThreatStatus
sub20,17,4693,1,3,Node9,picture3.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub20,18,3028,1,3,Node10,picture1.jpg,2,threat,1,neutral,1,threat,2,threat
sub20,19,2870,0,2,Node6,picture7.jpg,2,neutral,2,neutral,2,neutral,1,neutral
sub20,20,2998,1,3,Node4,picture3.jpg,1,threat,2,threat,2,threat,1,threat
sub20,21,2680,1,1,Node1,picture5.jpg,1,neutral,1,neutral,2,neutral,2,neutral
sub20,22,2768,1,1,Node8,picture2.jpg,2,threat,2,threat,1,neutral,1,threat
sub20,23,2354,1,2,Node10,picture1.jpg,2,threat,1,threat,2,threat,1,neutral
sub20,24,3418,1,3,Node6,picture7.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub20,25,2425,1,1,Node3,picture4.jpg,1,threat,1,threat,2,threat,2,threat
sub20,26,2897,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,neutral,2,threat
sub20,27,2012,1,1,Node9,picture3.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub20,28,2321,1,3,Node8,picture2.jpg,2,threat,1,threat,1,neutral,2,threat
sub20,29,3510,1,2,Node10,picture1.jpg,2,threat,1,neutral,2,threat,1,threat
sub20,30,2110,1,2,Node1,picture5.jpg,1,neutral,2,neutral,1,neutral,2,neutral
sub20,31,4117,1,3,Node3,picture4.jpg,1,threat,2,threat,2,threat,1,threat
sub20,32,1984,1,2,Node9,picture3.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub20,33,3445,1,1,Node8,picture2.jpg,2,threat,2,threat,1,threat,1,neutral
sub20,34,2513,1,2,Node1,picture5.jpg,1,neutral,2,neutral,1,neutral,2,neutral
sub20,35,3159,1,3,Node2,picture9.jpg,1,neutral,2,threat,2,neutral,1,neutral
sub20,36,3069,1,3,Node10,picture1.jpg,2,threat,1,threat,1,neutral,2,threat
sub20,37,2617,1,3,Node8,picture2.jpg,2,threat,1,neutral,1,threat,2,threat
sub20,38,2511,1,2,Node2,picture9.jpg,1,neutral,2,neutral,1,neutral,2,threat
sub20,39,2201,1,2,Node6,picture7.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub20,40,2038,1,2,Node8,picture2.jpg,2,threat,1,threat,2,threat,1,neutral
sub20,41,2985,1,1,Node6,picture7.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub20,42,2229,1,3,Node4,picture3.jpg,1,threat,2,threat,2,threat,1,threat
sub20,43,3191,1,3,Node6,picture7.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub20,44,2740,1,2,Node3,picture4.jpg,1,threat,2,threat,1,threat,2,threat
sub20,45,2005,1,3,Node9,picture3.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub20,46,3889,1,1,Node10,picture1.jpg,2,threat,2,threat,1,neutral,1,threat
sub20,47,2253,1,3,Node1,picture5.jpg,1,neutral,2,neutral,2,neutral,1,neutral
sub20,48,3309,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,threat,2,neutral
sub21,1,13706,1,1,Node1,picture1.jpg,1,threat,1,threat,2,threat,2,threat
sub21,2,4793,1,3,Node4,picture5.jpg,1,neutral,2,neutral,2,neutral,1,neutral
sub21,3,7331,1,1,Node1,picture1.jpg,1,threat,1,threat,2,threat,2,threat
sub21,4,3154,1,1,Node9,picture4.jpg,2,threat,2,threat,1,neutral,1,neutral
sub21,5,15653,0,1,Node10,picture10.jpg,2,neutral,2,neutral,2,neutral,1,neutral
sub21,6,1114,0,2,Node8,picture3.jpg,2,threat,2,neutral,2,threat,1,neutral
sub21,7,6953,1,1,Node4,picture5.jpg,1,neutral,1,neutral,2,neutral,2,neutral
sub21,8,4965,1,2,Node2,picture9.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub21,9,3003,1,1,Node6,picture3.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub21,10,3235,1,3,Node8,picture3.jpg,2,threat,1,neutral,1,threat,2,threat
sub21,11,2048,1,2,Node9,picture4.jpg,2,threat,1,neutral,2,threat,1,neutral
sub21,12,2664,1,3,Node8,picture3.jpg,2,threat,1,threat,1,neutral,2,threat
sub21,13,7476,1,2,Node10,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral
sub21,14,59388,0,3,Node8,picture3.jpg,2,threat,1,threat,2,threat,2,threat
sub21,15,6153,0,1,Node4,picture5.jpg,1,neutral,1,neutral,1,neutral,2,threat
sub21,16,759,1,2,Node6,picture3.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub21,17,23913,0,2,Node8,picture3.jpg,2,threat,2,threat,2,threat,1,threat
sub21,18,2160,0,1,Node4,picture5.jpg,1,neutral,1,neutral,1,threat,2,neutral
sub21,19,9826,0,2,Node9,picture4.jpg,2,threat,2,threat,2,threat,1,threat
sub21,20,3697,0,2,Node4,picture5.jpg,1,neutral,1,threat,1,neutral,2,neutral
sub21,21,9900,1,2,Node10,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral
sub21,22,1287,1,1,Node9,picture4.jpg,2,threat,2,threat,1,neutral,1,neutral
sub21,23,1988,1,2,Node4,picture5.jpg,1,neutral,2,neutral,1,neutral,2,neutral
sub21,24,1688,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,neutral,2,threat
sub21,25,2090,1,2,Node8,picture3.jpg,2,threat,1,threat,2,threat,1,neutral
sub21,26,1304,1,3,Node10,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral
sub21,27,1201,1,2,Node9,picture4.jpg,2,threat,1,neutral,2,threat,1,neutral
sub21,28,12762,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral
sub21,29,2223,0,3,Node9,picture4.jpg,2,threat,2,threat,1,threat,2,threat
sub21,30,3080,1,3,Node10,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral
sub21,31,5704,1,1,Node6,picture3.jpg,2,neutral,2,neutral,1,threat,1,neutral
sub21,32,2339,1,1,Node8,picture3.jpg,2,threat,2,threat,1,neutral,1,threat
sub21,33,10024,1,1,Node4,picture5.jpg,1,neutral,1,neutral,2,neutral,2,neutral
sub21,34,6657,0,3,Node8,picture3.jpg,2,threat,2,neutral,1,neutral,2,threat
sub21,35,2302,0,2,Node1,picture1.jpg,1,threat,2,threat,1,threat,1,neutral
sub21,36,736,0,1,Node6,picture3.jpg,2,neutral,2,neutral,1,neutral,2,neutral
sub21,37,3734,1,3,Node1,picture1.jpg,1,threat,2,threat,2,threat,1,threat
sub21,38,1899,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral
sub21,39,9377,1,2,Node3,picture2.jpg,1,threat,2,threat,1,threat,2,threat
sub21,40,2302,1,2,Node8,picture3.jpg,2,threat,1,neutral,2,threat,1,threat
sub21,41,3776,1,3,Node9,picture4.jpg,2,threat,1,neutral,1,neutral,2,threat
sub21,42,1967,0,2,Node6,picture3.jpg,2,neutral,2,threat,2,neutral,1,neutral
sub21,43,2600,0,2,Node8,picture3.jpg,2,threat,2,threat,2,threat,1,threat
sub21,44,11296,1,2,Node3,picture2.jpg,1,threat,2,threat,1,threat,2,threat
sub21,45,8422,1,2,Node6,picture3.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub21,46,3046,0,2,Node8,picture3.jpg,2,threat,1,threat,2,threat,2,threat
sub21,47,2863,1,2,Node1,picture1.jpg,1,threat,2,threat,1,threat,2,threat
sub21,48,3875,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,threat,2,neutral
sub22,1,33664,1,1,Node8,picture2.jpg,2,threat,2,threat,1,threat,1,neutral
sub22,2,3499,1,1,Node9,picture9.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub22,3,5179,1,3,Node8,picture2.jpg,2,threat,1,threat,1,neutral,2,threat
sub22,4,6945,1,3,Node6,picture8.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub22,5,2268,1,2,Node10,picture10.jpg,2,neutral,1,threat,2,neutral,1,threat
sub22,6,3277,1,3,Node8,picture2.jpg,2,threat,1,neutral,1,threat,2,threat
sub22,7,3625,1,1,Node4,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral
sub22,8,3337,1,2,Node3,picture1.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub22,9,4120,1,3,Node1,picture4.jpg,1,neutral,2,neutral,2,neutral,1,neutral
sub22,10,3103,1,1,Node2,picture4.jpg,1,threat,1,threat,2,neutral,2,threat
sub22,11,6218,1,1,Node9,picture9.jpg,2,neutral,2,neutral,1,threat,1,neutral
sub22,12,7322,1,1,Node6,picture8.jpg,2,neutral,2,neutral,1,threat,1,neutral
sub22,13,4801,1,1,Node8,picture2.jpg,2,threat,2,threat,1,neutral,1,threat
sub22,14,4636,1,3,Node9,picture9.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub22,15,2909,1,1,Node3,picture1.jpg,1,neutral,1,neutral,2,neutral,2,threat
sub22,16,5293,1,3,Node10,picture10.jpg,2,neutral,1,threat,1,threat,2,neutral
sub22,17,2840,1,2,Node6,picture8.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub22,18,3170,1,3,Node10,picture10.jpg,2,neutral,1,threat,1,threat,2,neutral
sub22,19,3148,1,3,Node9,picture9.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub22,20,7754,1,3,Node3,picture1.jpg,1,neutral,2,threat,2,neutral,1,neutral
sub22,21,7340,1,1,Node1,picture4.jpg,1,neutral,1,neutral,2,neutral,2,neutral
sub22,22,9018,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,threat,1,threat
sub22,23,4028,1,3,Node6,picture8.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub22,24,2994,1,2,Node8,picture2.jpg,2,threat,1,neutral,2,threat,1,threat
sub22,25,5429,1,2,Node4,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral
sub22,26,13077,1,3,Node1,picture4.jpg,1,neutral,2,neutral,2,neutral,1,neutral
sub22,27,4703,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,threat,1,threat
sub22,28,4747,1,2,Node6,picture8.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub22,29,8217,1,2,Node4,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral
sub22,30,7360,1,3,Node2,picture4.jpg,1,threat,2,neutral,2,threat,1,threat
sub22,31,4474,1,2,Node9,picture9.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub22,32,11082,1,3,Node2,picture4.jpg,1,threat,2,threat,2,neutral,1,threat
sub22,33,3941,1,1,Node3,picture1.jpg,1,neutral,1,neutral,2,threat,2,neutral
sub22,34,4462,1,1,Node1,picture4.jpg,1,neutral,1,neutral,2,neutral,2,neutral
sub22,35,54298,1,1,Node4,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral
sub22,36,3970,1,2,Node3,picture1.jpg,1,neutral,2,neutral,1,neutral,2,threat
sub22,37,3394,1,3,Node4,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat
sub22,38,12005,1,1,Node6,picture8.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub22,39,4984,1,3,Node3,picture1.jpg,1,neutral,2,neutral,2,threat,1,neutral
sub22,40,2730,1,2,Node10,picture10.jpg,2,neutral,1,threat,2,neutral,1,threat
sub22,41,3562,1,2,Node8,picture2.jpg,2,threat,1,threat,2,threat,1,neutral
sub22,42,5317,1,2,Node1,picture4.jpg,1,neutral,2,neutral,1,neutral,2,neutral
sub22,43,7372,1,2,Node2,picture4.jpg,1,threat,2,neutral,1,threat,2,threat
sub22,44,3360,1,2,Node9,picture9.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub22,45,13099,1,1,Node2,picture4.jpg,1,threat,1,threat,2,threat,2,neutral
sub22,46,3328,1,2,Node1,picture4.jpg,1,neutral,2,neutral,1,neutral,2,neutral
sub22,47,2251,1,2,Node2,picture4.jpg,1,threat,2,threat,1,threat,2,neutral
sub22,48,9889,1,3,Node4,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat
sub23,1,6049,1,2,Node3,picture3.jpg,1,threat,2,threat,1,threat,2,neutral
sub23,2,3056,1,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,1,neutral
sub23,3,2841,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,neutral,1,neutral
sub23,4,2824,1,1,Node10,picture4.jpg,2,threat,2,threat,1,neutral,1,neutral
sub23,5,4113,1,2,Node9,picture2.jpg,2,threat,1,neutral,2,threat,1,threat
sub23,6,2913,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral
sub23,7,4565,1,2,Node4,picture10.jpg,1,neutral,2,neutral,1,neutral,2,threat
sub23,8,2193,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,threat,2,threat
sub23,9,4442,1,1,Node4,picture10.jpg,1,neutral,1,neutral,2,neutral,2,threat
sub23,10,2194,1,2,Node3,picture3.jpg,1,threat,2,neutral,1,threat,2,threat
sub23,11,4033,1,3,Node1,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat
sub23,12,2141,1,3,Node10,picture4.jpg,2,threat,1,neutral,1,neutral,2,threat
sub23,13,2362,1,3,Node4,picture10.jpg,1,neutral,2,threat,2,neutral,1,neutral
sub23,14,2914,1,1,Node3,picture3.jpg,1,threat,1,threat,2,threat,2,neutral
sub23,15,2882,1,1,Node9,picture2.jpg,2,threat,2,threat,1,threat,1,neutral
sub23,16,2562,1,3,Node3,picture3.jpg,1,threat,2,threat,2,neutral,1,threat
sub23,17,2208,1,3,Node10,picture4.jpg,2,threat,1,neutral,1,neutral,2,threat
sub23,18,4692,1,2,Node1,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral
sub23,19,6583,1,3,Node2,picture9.jpg,1,neutral,2,threat,2,threat,1,neutral
sub23,20,2728,1,2,Node4,picture10.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub23,21,2817,1,3,Node1,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat
sub23,22,3155,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,threat,2,threat
sub23,23,5611,1,1,Node8,picture8.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub23,24,2419,1,2,Node6,picture1.jpg,2,neutral,1,neutral,2,neutral,1,neutral
sub23,25,2852,1,2,Node8,picture8.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub23,26,3548,1,2,Node2,picture9.jpg,1,neutral,2,threat,1,neutral,2,threat
sub23,27,1966,1,2,Node9,picture2.jpg,2,threat,1,threat,2,threat,1,neutral
sub23,28,1629,1,2,Node6,picture1.jpg,2,neutral,1,neutral,2,neutral,1,neutral
sub23,29,1460,1,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,1,neutral
sub23,30,1681,1,3,Node6,picture1.jpg,2,neutral,1,neutral,1,neutral,2,neutral
sub23,31,1368,1,2,Node8,picture8.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub23,32,1625,1,3,Node9,picture2.jpg,2,threat,1,neutral,1,threat,2,threat
sub23,33,2123,1,3,Node6,picture1.jpg,2,neutral,1,neutral,1,neutral,2,neutral
sub23,34,2799,0,2,Node10,picture4.jpg,2,threat,2,threat,2,threat,1,neutral
sub23,35,5797,1,3,Node9,picture2.jpg,2,threat,1,threat,1,neutral,2,threat
sub23,36,1941,1,3,Node8,picture8.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub23,37,2901,1,2,Node2,picture9.jpg,1,neutral,2,threat,1,neutral,2,threat
sub23,38,2990,1,1,Node4,picture10.jpg,1,neutral,1,neutral,2,threat,2,neutral
sub23,39,2683,1,1,Node3,picture3.jpg,1,threat,1,threat,2,neutral,2,threat
sub23,40,2829,1,1,Node9,picture2.jpg,2,threat,2,threat,1,neutral,1,threat
sub23,41,3114,1,1,Node10,picture4.jpg,2,threat,2,threat,1,neutral,1,neutral
sub23,42,4411,1,3,Node8,picture8.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub23,43,4585,1,3,Node4,picture10.jpg,1,neutral,2,neutral,2,threat,1,neutral
sub23,44,3237,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral
sub23,45,1665,1,3,Node3,picture3.jpg,1,threat,2,neutral,2,threat,1,threat
sub23,46,5092,1,2,Node1,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral
sub23,47,2866,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,neutral,1,neutral
sub23,48,4519,1,1,Node8,picture8.jpg,2,neutral,2,neutral,1,threat,1,neutral
sub24,1,8014,1,2,Node8,picture3.jpg,2,threat,1,threat,2,threat,1,threat
sub24,2,4065,1,3,Node10,picture4.jpg,2,threat,1,threat,1,neutral,2,threat
sub24,3,4376,1,2,Node6,picture1.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub24,4,3066,0,2,Node4,picture2.jpg,1,threat,2,neutral,1,threat,1,neutral
sub24,5,2999,0,1,Node10,picture4.jpg,2,threat,2,threat,2,neutral,1,threat
sub24,6,2278,0,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,2,neutral
sub24,7,6456,1,1,Node9,picture2.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub24,8,3587,1,3,Node3,picture5.jpg,1,neutral,2,neutral,2,threat,1,neutral
sub24,9,4605,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,threat
sub24,10,3826,1,1,Node4,picture2.jpg,1,threat,1,threat,2,threat,2,neutral
sub24,11,3566,1,2,Node3,picture5.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub24,12,3954,1,3,Node2,picture6.jpg,1,neutral,2,threat,2,neutral,1,neutral
sub24,13,4541,1,2,Node3,picture5.jpg,1,neutral,2,neutral,1,neutral,2,threat
sub24,14,3631,1,2,Node9,picture2.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub24,15,4676,1,2,Node2,picture6.jpg,1,neutral,2,neutral,1,neutral,2,threat
sub24,16,3355,1,3,Node10,picture4.jpg,2,threat,1,neutral,1,threat,2,threat
sub24,17,4429,1,3,Node4,picture2.jpg,1,threat,2,threat,2,neutral,1,threat
sub24,18,3376,1,3,Node6,picture1.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub24,19,4209,0,1,Node4,picture2.jpg,1,threat,1,threat,1,neutral,2,neutral
sub24,20,4133,1,1,Node10,picture4.jpg,2,threat,2,threat,1,threat,1,neutral
sub24,21,3317,1,2,Node9,picture2.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub24,22,2397,1,3,Node2,picture6.jpg,1,neutral,2,neutral,2,threat,1,neutral
sub24,23,2909,0,1,Node10,picture4.jpg,2,threat,2,threat,2,neutral,1,neutral
sub24,24,3792,1,1,Node8,picture3.jpg,2,threat,2,threat,1,threat,1,threat
sub24,25,3749,1,1,Node1,picture1.jpg,1,threat,1,threat,2,threat,2,neutral
sub24,26,2351,1,2,Node4,picture2.jpg,1,threat,2,threat,1,threat,2,neutral
sub24,27,3883,1,2,Node6,picture1.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub24,28,4701,1,2,Node4,picture2.jpg,1,threat,2,neutral,1,threat,2,threat
sub24,29,3073,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub24,30,2549,1,2,Node8,picture3.jpg,2,threat,1,threat,2,threat,1,threat
sub24,31,3998,1,1,Node3,picture5.jpg,1,neutral,1,neutral,2,neutral,2,threat
sub24,32,2265,1,2,Node2,picture6.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub24,33,5210,0,2,Node3,picture5.jpg,1,neutral,2,neutral,1,neutral,1,threat
sub24,34,4528,1,3,Node4,picture2.jpg,1,threat,2,neutral,2,threat,1,threat
sub24,35,4288,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,threat,1,neutral
sub24,36,3989,1,1,Node10,picture4.jpg,2,threat,2,threat,1,neutral,1,threat
sub24,37,2041,1,3,Node8,picture3.jpg,2,threat,1,threat,1,threat,2,threat
sub24,38,4763,1,3,Node9,picture2.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub24,39,2796,1,1,Node8,picture3.jpg,2,threat,2,threat,1,threat,1,threat
sub24,40,2696,0,2,Node10,picture4.jpg,2,threat,2,neutral,2,threat,1,threat
sub24,41,3484,1,1,Node4,picture2.jpg,1,threat,1,threat,2,neutral,2,threat
sub24,42,4547,0,1,Node10,picture4.jpg,2,threat,2,threat,1,threat,2,neutral
sub24,43,5412,1,2,Node10,picture4.jpg,2,threat,1,threat,2,threat,1,neutral
sub24,44,1828,1,3,Node8,picture3.jpg,2,threat,1,threat,1,threat,2,threat
sub24,45,3625,1,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,1,threat
sub24,46,2085,1,1,Node2,picture6.jpg,1,neutral,1,neutral,2,threat,2,neutral
sub24,47,3022,1,2,Node1,picture1.jpg,1,threat,2,neutral,1,threat,2,threat
sub24,48,2476,1,1,Node2,picture6.jpg,1,neutral,1,neutral,2,neutral,2,threat
sub25,1,16146,1,2,Node6,picture6.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub25,2,16159,1,2,Node10,picture2.jpg,2,neutral,1,threat,2,neutral,1,neutral
sub25,3,6803,1,3,Node9,picture1.jpg,2,threat,1,neutral,1,threat,2,threat
sub25,4,5271,1,3,Node4,picture3.jpg,1,threat,2,neutral,2,neutral,1,threat
sub25,5,5317,0,3,Node2,picture3.jpg,1,neutral,2,neutral,1,threat,1,neutral
sub25,6,4314,1,2,Node9,picture1.jpg,2,threat,1,neutral,2,threat,1,threat
sub25,7,2317,1,2,Node6,picture6.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub25,8,6153,1,2,Node1,picture4.jpg,1,neutral,2,neutral,1,neutral,2,threat
sub25,9,2228,1,2,Node10,picture2.jpg,2,neutral,1,neutral,2,neutral,1,threat
sub25,10,4307,1,1,Node8,picture5.jpg,2,neutral,2,neutral,1,neutral,1,neutral
sub25,11,3780,1,1,Node3,picture4.jpg,1,threat,1,threat,2,neutral,2,neutral
sub25,12,8170,1,1,Node4,picture3.jpg,1,threat,1,threat,2,neutral,2,neutral
sub25,13,2353,1,2,Node3,picture4.jpg,1,threat,2,neutral,1,threat,2,neutral
sub25,14,2404,0,2,Node10,picture2.jpg,2,neutral,1,neutral,2,neutral,2,threat
sub25,15,3522,1,2,Node4,picture3.jpg,1,threat,2,neutral,1,threat,2,neutral
sub25,16,2150,1,2,Node8,picture5.jpg,2,neutral,1,neutral,2,neutral,1,neutral
sub25,17,2190,1,2,Node1,picture4.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub25,18,3686,1,1,Node10,picture2.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub25,19,3732,1,1,Node9,picture1.jpg,2,threat,2,threat,1,threat,1,neutral
sub25,20,3298,1,1,Node4,picture3.jpg,1,threat,1,threat,2,neutral,2,neutral
sub25,21,3348,1,1,Node9,picture1.jpg,2,threat,2,threat,1,neutral,1,threat
sub25,22,2049,1,3,Node10,picture2.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub25,23,2106,0,3,Node1,picture4.jpg,1,neutral,2,neutral,1,threat,1,neutral
sub25,24,2987,1,2,Node9,picture1.jpg,2,threat,1,threat,2,threat,1,neutral
sub25,25,3018,0,2,Node10,picture2.jpg,2,neutral,2,neutral,2,neutral,1,threat
sub25,26,2292,1,1,Node2,picture3.jpg,1,neutral,1,neutral,2,threat,2,neutral
sub25,27,2335,0,1,Node10,picture2.jpg,2,neutral,2,neutral,1,threat,2,neutral
sub25,28,1993,1,2,Node2,picture3.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub25,29,1956,1,3,Node1,picture4.jpg,1,neutral,2,neutral,2,threat,1,neutral
sub25,30,1963,0,3,Node6,picture6.jpg,2,neutral,1,threat,2,neutral,2,neutral
sub25,31,2979,1,3,Node8,picture5.jpg,2,neutral,1,neutral,1,neutral,2,neutral
sub25,32,3006,1,3,Node9,picture1.jpg,2,threat,1,threat,1,neutral,2,threat
sub25,33,2466,1,1,Node6,picture6.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub25,34,2537,1,3,Node2,picture3.jpg,1,neutral,2,threat,2,neutral,1,neutral
sub25,35,2627,1,3,Node4,picture3.jpg,1,threat,2,neutral,2,neutral,1,threat
sub25,36,2107,1,1,Node1,picture4.jpg,1,neutral,1,neutral,2,threat,2,neutral
sub25,37,2038,1,3,Node3,picture4.jpg,1,threat,2,neutral,2,neutral,1,threat
sub25,38,2098,1,3,Node8,picture5.jpg,2,neutral,1,neutral,1,neutral,2,neutral
sub25,39,7410,1,2,Node3,picture4.jpg,1,threat,2,neutral,1,threat,2,neutral
sub25,40,2358,1,3,Node1,picture4.jpg,1,neutral,2,threat,2,neutral,1,neutral
sub25,41,2417,0,3,Node9,picture1.jpg,2,threat,2,neutral,1,neutral,2,threat
sub25,42,2000,1,3,Node6,picture6.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub25,43,2047,0,3,Node9,picture1.jpg,2,threat,1,neutral,2,neutral,2,threat
sub25,44,4785,1,3,Node10,picture2.jpg,2,neutral,1,threat,1,neutral,2,neutral
sub25,45,3805,1,2,Node8,picture5.jpg,2,neutral,1,neutral,2,neutral,1,neutral
sub25,46,3849,0,2,Node9,picture1.jpg,2,threat,2,neutral,2,threat,1,neutral
sub25,47,2589,1,3,Node6,picture6.jpg,2,neutral,1,neutral,1,threat,2,neutral
sub25,48,3409,1,1,Node8,picture5.jpg,2,neutral,2,neutral,1,neutral,1,neutral
sub26,1,13698,1,3,Node1,picture2.jpg,1,neutral,2,neutral,2,threat,1,neutral
sub26,2,13739,0,3,Node8,picture2.jpg,2,threat,1,threat,2,neutral,2,threat
sub26,3,8561,1,2,Node2,picture9.jpg,1,neutral,2,neutral,1,neutral,2,neutral
sub26,4,8618,0,2,Node10,picture7.jpg,2,neutral,2,threat,2,neutral,1,neutral
sub26,5,4334,1,3,Node4,picture1.jpg,1,threat,2,neutral,2,threat,1,threat
sub26,6,3304,1,1,Node1,picture2.jpg,1,neutral,1,neutral,2,neutral,2,threat
sub26,7,1762,1,3,Node3,picture4.jpg,1,threat,2,neutral,2,threat,1,threat
sub26,8,1807,0,3,Node1,picture2.jpg,1,neutral,2,neutral,1,neutral,1,neutral
sub26,9,1911,0,3,Node10,picture7.jpg,2,neutral,2,threat,1,threat,2,neutral
sub26,10,3377,1,1,Node3,picture4.jpg,1,threat,1,threat,2,neutral,2,threat
sub26,11,5671,1,3,Node9,picture6.jpg,2,neutral,1,neutral,1,neutral,2,neutral
sub26,12,3441,1,2,Node3,picture4.jpg,1,threat,2,threat,1,threat,2,neutral
sub26,13,2511,1,3,Node2,picture9.jpg,1,neutral,2,neutral,2,neutral,1,neutral
sub26,14,6860,1,2,Node1,picture2.jpg,1,neutral,2,threat,1,neutral,2,neutral
sub26,15,2722,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,neutral,2,neutral
sub26,16,2765,0,1,Node1,picture2.jpg,1,neutral,1,neutral,1,threat,2,threat
sub26,17,7882,1,1,Node6,picture5.jpg,2,neutral,2,neutral,1,threat,1,neutral
sub26,18,3119,1,2,Node2,picture9.jpg,1,neutral,2,neutral,1,neutral,2,neutral
sub26,19,5179,1,2,Node8,picture2.jpg,2,threat,1,threat,2,threat,1,neutral
sub26,20,2121,1,1,Node6,picture5.jpg,2,neutral,2,neutral,1,neutral,1,threat
sub26,21,2169,1,1,Node8,picture2.jpg,2,threat,2,threat,1,threat,1,neutral
sub26,22,3787,1,3,Node10,picture7.jpg,2,neutral,1,threat,1,neutral,2,neutral
