subject,trialCount,trialAttempt,RT,nCorrect,dragThreat,dragAcc,swappedThreat,swappedAcc,slot0Acc,slot0CurrentType,slot0CorrectType,slot0CurrentSRC,slot0CorrectSRC,slot1Acc,slot1CurrentType,slot1CorrectType,slot1CurrentSRC,slot1CorrectSRC,slot2Acc,slot2CurrentType,slot2CorrectType,slot2CurrentSRC,slot2CorrectSRC,slot3Acc,slot3CurrentType,slot3CorrectType,slot3CurrentSRC,slot3CorrectSRC,slot4Acc,slot4CurrentType,slot4CorrectType,slot4CurrentSRC,slot4CorrectSRC,slot5Acc,slot5CurrentType,slot5CorrectType,slot5CurrentSRC,slot5CorrectSRC,slot6Acc,slot6CurrentType,slot6CorrectType,slot6CurrentSRC,slot6CorrectSRC,slot7Acc,slot7CurrentType,slot7CorrectType,slot7CurrentSRC,slot7CorrectSRC,slot8Acc,slot8CurrentType,slot8CorrectType,slot8CurrentSRC,slot8CorrectSRC,slot9Acc,slot9CurrentType,slot9CorrectType,slot9CurrentSRC,slot9CorrectSRC
a273wocs111dh0,1,20,149626,8,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,0,neutral,threat,picture10.jpg,picture2.jpg,1,neutral,neutral,picture5.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,1,neutral,neutral,picture3.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,1,threat,threat,picture4.jpg,picture4.jpg,0,threat,neutral,picture2.jpg,picture10.jpg
a273wocs111dh0,1,21,149626,NA,threat,1,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,1,21,152978,10,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,1,neutral,neutral,picture5.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,1,neutral,neutral,picture3.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,1,threat,threat,picture4.jpg,picture4.jpg,1,neutral,neutral,picture10.jpg,picture10.jpg
a273wocs111dh0,2,1,-3354,NA,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,threat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,threat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,threat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,threat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,-3354,NA,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,1,56974,1,NA,NA,NA,NA,0,neutral,threat,picture9.jpg,picture1.jpg,0,neutral,neutral,picture5.jpg,picture9.jpg,0,threat,threat,picture4.jpg,picture2.jpg,0,neutral,neutral,picture6.jpg,picture5.jpg,0,neutral,neutral,picture4.jpg,picture6.jpg,0,threat,neutral,picture1.jpg,picture3.jpg,0,threat,neutral,picture2.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture10.jpg,picture4.jpg,0,neutral,neutral,picture3.jpg,picture10.jpg
a273wocs111dh0,2,2,56974,NA,neutral,0,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,2,60398,1,NA,NA,NA,NA,0,neutral,threat,picture9.jpg,picture1.jpg,0,neutral,neutral,picture5.jpg,picture9.jpg,0,threat,threat,picture4.jpg,picture2.jpg,0,neutral,neutral,picture6.jpg,picture5.jpg,0,neutral,neutral,picture3.jpg,picture6.jpg,0,threat,neutral,picture1.jpg,picture3.jpg,0,threat,neutral,picture2.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture10.jpg,picture4.jpg,0,neutral,neutral,picture4.jpg,picture10.jpg
a273wocs111dh0,2,3,60398,NA,neutral,1,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,3,60398,NA,threat,0,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,3,63382,3,NA,NA,NA,NA,0,neutral,threat,picture5.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,0,neutral,neutral,picture6.jpg,picture5.jpg,0,neutral,neutral,picture3.jpg,picture6.jpg,0,threat,neutral,picture1.jpg,picture3.jpg,0,threat,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture10.jpg,picture4.jpg,0,neutral,neutral,picture4.jpg,picture10.jpg
a273wocs111dh0,2,4,63382,NA,threat,0,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,4,67261,4,NA,NA,NA,NA,0,neutral,threat,picture5.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,0,neutral,neutral,picture6.jpg,picture5.jpg,0,neutral,neutral,picture3.jpg,picture6.jpg,0,threat,neutral,picture1.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture10.jpg,picture4.jpg,0,threat,neutral,picture4.jpg,picture10.jpg
a273wocs111dh0,2,5,67261,NA,neutral,0,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,5,69869,5,NA,NA,NA,NA,0,neutral,threat,picture5.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,0,neutral,neutral,picture3.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,0,threat,neutral,picture1.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture10.jpg,picture4.jpg,0,threat,neutral,picture4.jpg,picture10.jpg
a273wocs111dh0,2,6,69869,NA,threat,0,threat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,6,74502,5,NA,NA,NA,NA,0,neutral,threat,picture5.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,0,neutral,neutral,picture3.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,0,threat,neutral,picture4.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture10.jpg,picture4.jpg,0,threat,neutral,picture1.jpg,picture10.jpg
a273wocs111dh0,2,7,74502,NA,neutral,0,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,7,76990,6,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,0,neutral,neutral,picture3.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,0,threat,neutral,picture4.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture10.jpg,picture4.jpg,0,neutral,neutral,picture5.jpg,picture10.jpg
a273wocs111dh0,2,8,76990,NA,neutral,1,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,8,79854,7,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,0,neutral,neutral,picture3.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,0,threat,neutral,picture4.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,0,neutral,threat,picture5.jpg,picture4.jpg,1,neutral,neutral,picture10.jpg,picture10.jpg
a273wocs111dh0,2,9,79854,NA,threat,1,neutral,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,9,82261,8,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,0,neutral,neutral,picture3.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,0,neutral,neutral,picture5.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,1,threat,threat,picture4.jpg,picture4.jpg,1,neutral,neutral,picture10.jpg,picture10.jpg
a273wocs111dh0,2,10,82261,NA,neutral,1,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,2,10,85574,10,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,1,neutral,neutral,picture5.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,1,neutral,neutral,picture3.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,1,threat,threat,picture4.jpg,picture4.jpg,1,neutral,neutral,picture10.jpg,picture10.jpg
a273wocs111dh0,3,1,-8129,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,-8129,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,3,1,28263,10,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,1,neutral,neutral,picture5.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,1,neutral,neutral,picture3.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,1,threat,threat,picture4.jpg,picture4.jpg,1,neutral,neutral,picture10.jpg,picture10.jpg
a273wocs111dh0,4,1,-2588,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,-2588,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,4,1,30573,10,NA,NA,NA,NA,1,threat,threat,picture1.jpg,picture1.jpg,1,neutral,neutral,picture9.jpg,picture9.jpg,1,threat,threat,picture2.jpg,picture2.jpg,1,neutral,neutral,picture5.jpg,picture5.jpg,1,neutral,neutral,picture6.jpg,picture6.jpg,1,neutral,neutral,picture3.jpg,picture3.jpg,1,neutral,neutral,picture4.jpg,picture4.jpg,1,threat,threat,picture3.jpg,picture3.jpg,1,threat,threat,picture4.jpg,picture4.jpg,1,neutral,neutral,picture10.jpg,picture10.jpg
a273wocs111dh0,5,1,-2721,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,neutral,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a273wocs111dh0,5,1,-2721,NA,threat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
