subject,transitionType,transitionThreatKind,trialCount,blockTrialCount,block,RT,acc,activeNodeCommunityCongruency,bondaryNodeStatus,communityTransitionStatus,missedSkipStatus,falseAlarmStatus,activeNodeThreatStatus
a3eqr9c0l23o6e,l,neutral-neutral,166,66,2,NA,1,incongruent,b,0,1,1,neutral
a3eqr9c0l23o6e,i,neutral-neutral,167,67,2,944,1,congruent,i,1,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,168,68,2,NA,1,congruent,b,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,169,69,2,NA,1,congruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-threat,170,70,2,NA,1,congruent,i,0,1,1,threat
a3eqr9c0l23o6e,i,threat-threat,171,71,2,691,1,incongruent,i,1,1,1,threat
a3eqr9c0l23o6e,l,threat-neutral,172,72,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,173,73,2,NA,1,incongruent,b,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,174,74,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-threat,175,75,2,NA,1,incongruent,i,0,1,1,threat
a3eqr9c0l23o6e,i,threat-neutral,176,76,2,692,1,congruent,i,1,1,1,neutral
a3eqr9c0l23o6e,l,neutral-threat,177,77,2,NA,1,congruent,i,0,1,1,threat
a3eqr9c0l23o6e,i,threat-neutral,178,78,2,651,1,incongruent,i,1,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,179,79,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,180,80,2,NA,1,incongruent,b,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,181,81,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-threat,182,82,2,NA,1,incongruent,i,0,1,1,threat
a3eqr9c0l23o6e,l,threat-neutral,183,83,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,i,neutral-neutral,184,84,2,851,1,congruent,i,1,1,1,neutral
a3eqr9c0l23o6e,l,neutral-threat,185,85,2,NA,1,congruent,i,0,1,1,threat
a3eqr9c0l23o6e,l,threat-neutral,186,86,2,NA,1,congruent,i,0,1,1,neutral
a3eqr9c0l23o6e,i,neutral-threat,187,87,2,781,1,incongruent,i,1,1,1,threat
a3eqr9c0l23o6e,l,threat-neutral,188,88,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,189,89,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-threat,190,90,2,NA,1,incongruent,i,0,1,1,threat
a3eqr9c0l23o6e,l,threat-threat,191,91,2,NA,1,incongruent,i,0,1,1,threat
a3eqr9c0l23o6e,l,threat-neutral,192,92,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,193,93,2,NA,1,incongruent,i,0,1,1,neutral
a3eqr9c0l23o6e,i,neutral-threat,194,94,2,554,1,congruent,i,1,1,1,threat
a3eqr9c0l23o6e,l,threat-neutral,195,95,2,NA,1,congruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-threat,196,96,2,NA,1,congruent,i,0,1,1,threat
a3eqr9c0l23o6e,l,threat-neutral,197,97,2,NA,1,congruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,198,98,2,NA,1,congruent,b,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,199,99,2,NA,1,congruent,i,0,1,1,neutral
a3eqr9c0l23o6e,l,neutral-neutral,200,100,2,NA,1,congruent,i,0,1,1,neutral
